test_id,file,function,line,async,assertions,status_code_assertions,http_methods,endpoint_literals,parametrized,decorators,execution_status,execution_cases,passed_cases,execution_evidence,evidence
tests/test_postgres_priority_stores_integration.py::test_api_hub_client_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_api_hub_client_create_update_and_soft_delete,321,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:321
tests/test_postgres_priority_stores_integration.py::test_bi_dataset_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_bi_dataset_create_update_and_soft_delete,958,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:958
tests/test_postgres_priority_stores_integration.py::test_bpm_process_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_bpm_process_create_update_and_soft_delete,874,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:874
tests/test_postgres_priority_stores_integration.py::test_business_company_create_get_list_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_business_company_create_get_list_and_soft_delete,132,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:132
tests/test_postgres_priority_stores_integration.py::test_crm_lead_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_crm_lead_create_update_and_soft_delete,831,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:831
tests/test_postgres_priority_stores_integration.py::test_delivery_request_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_delivery_request_create_update_and_soft_delete,372,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:372
tests/test_postgres_priority_stores_integration.py::test_document_folder_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_document_folder_create_update_and_soft_delete,916,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:916
tests/test_postgres_priority_stores_integration.py::test_erp_billing_create_detail_and_cancel,tests/test_postgres_priority_stores_integration.py,test_erp_billing_create_detail_and_cancel,1231,False,8,0,,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:1231
tests/test_postgres_priority_stores_integration.py::test_finance_wallet_create_get_list_and_outbox,tests/test_postgres_priority_stores_integration.py,test_finance_wallet_create_get_list_and_outbox,98,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:98
tests/test_postgres_priority_stores_integration.py::test_health_patient_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_health_patient_create_update_and_soft_delete,534,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:534
tests/test_postgres_priority_stores_integration.py::test_hr_employee_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_hr_employee_create_update_and_soft_delete,1045,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:1045
tests/test_postgres_priority_stores_integration.py::test_identity_user_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_identity_user_create_update_and_soft_delete,269,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:269
tests/test_postgres_priority_stores_integration.py::test_jobs_resume_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_jobs_resume_create_update_and_soft_delete,1177,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:1177
tests/test_postgres_priority_stores_integration.py::test_legal_case_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_legal_case_create_update_and_soft_delete,635,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:635
tests/test_postgres_priority_stores_integration.py::test_marketplace_store_create_get_list_and_outbox,tests/test_postgres_priority_stores_integration.py,test_marketplace_store_create_get_list_and_outbox,174,False,4,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:174
tests/test_postgres_priority_stores_integration.py::test_mobility_ride_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_mobility_ride_create_update_and_soft_delete,423,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:423
tests/test_postgres_priority_stores_integration.py::test_permissions_role_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_permissions_role_create_update_and_soft_delete,1115,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:1115
tests/test_postgres_priority_stores_integration.py::test_property_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_property_create_update_and_soft_delete,678,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:678
tests/test_postgres_priority_stores_integration.py::test_riders_profile_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_riders_profile_create_update_and_soft_delete,576,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:576
tests/test_postgres_priority_stores_integration.py::test_services_provider_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_services_provider_create_update_and_soft_delete,227,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:227
tests/test_postgres_priority_stores_integration.py::test_stock_supplier_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_stock_supplier_create_update_and_soft_delete,472,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:472
tests/test_postgres_priority_stores_integration.py::test_tms_carrier_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_tms_carrier_create_update_and_soft_delete,789,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:789
tests/test_postgres_priority_stores_integration.py::test_wms_warehouse_create_update_and_soft_delete,tests/test_postgres_priority_stores_integration.py,test_wms_warehouse_create_update_and_soft_delete,727,False,5,0,GET,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_priority_stores_integration.py:727
tests/test_postgres_stores_catalog_matrix.py::test_postgres_store_catalog_matrix,tests/test_postgres_stores_catalog_matrix.py,test_postgres_store_catalog_matrix,122,False,9,0,GET,,True,pytest.mark.parametrize,não consta nos relatórios de execução,0,0,,tests/test_postgres_stores_catalog_matrix.py:122
tests/test_postgres_stores_matrix.py::test_audit_outbox_integration,tests/test_postgres_stores_matrix.py,test_audit_outbox_integration,304,False,2,0,,,True,pytest.mark.skipif;pytest.mark.parametrize,ignorado,9,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_stores_matrix.py:304
tests/test_postgres_stores_matrix.py::test_postgres_store_declares_structural_contract,tests/test_postgres_stores_matrix.py,test_postgres_store_declares_structural_contract,157,False,5,0,,,True,pytest.mark.parametrize,aprovado,25,25,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_stores_matrix.py:157
tests/test_postgres_stores_matrix.py::test_postgres_store_matrix_covers_all_workspace_store_modules,tests/test_postgres_stores_matrix.py,test_postgres_store_matrix_covers_all_workspace_store_modules,166,False,2,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_stores_matrix.py:166
tests/test_postgres_stores_matrix.py::test_postgres_store_matrix_initialization,tests/test_postgres_stores_matrix.py,test_postgres_store_matrix_initialization,207,False,9,0,GET,,True,pytest.mark.skipif;pytest.mark.parametrize,ignorado,9,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_stores_matrix.py:207
tests/test_postgres_stores_matrix.py::test_postgres_store_matrix_marks_priority_modules_for_runtime_validation,tests/test_postgres_stores_matrix.py,test_postgres_store_matrix_marks_priority_modules_for_runtime_validation,172,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_stores_matrix.py:172
tests/test_postgres_stores_matrix.py::test_postgres_store_matrix_tables_exist_in_live_database,tests/test_postgres_stores_matrix.py,test_postgres_store_matrix_tables_exist_in_live_database,179,False,1,0,,,False,,ignorado,1,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_stores_matrix.py:179
tests/test_postgres_stores_matrix.py::test_store_idempotency_behavior,tests/test_postgres_stores_matrix.py,test_store_idempotency_behavior,258,False,1,0,,,True,pytest.mark.skipif;pytest.mark.parametrize,ignorado,9,0,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_postgres_stores_matrix.py:258
tests/test_property_domain.py::test_property_lease_and_maintenance_journey,tests/test_property_domain.py,test_property_lease_and_maintenance_journey,21,False,15,9,GET;POST,/actions/activate;/actions/complete;/actions/schedule;/events/outbox;/resources/leases;/resources/leases/;/resources/maintenance_orders;/resources/maintenance_orders/;/resources/properties,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_property_domain.py:21
tests/test_retention_alerts.py::test_retention_alert_expressions_reference_expected_signals,tests/test_retention_alerts.py,test_retention_alert_expressions_reference_expected_signals,49,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_alerts.py:49
tests/test_retention_alerts.py::test_retention_alerts_are_materialized_as_prometheus_rule_and_alertmanager_route,tests/test_retention_alerts.py,test_retention_alerts_are_materialized_as_prometheus_rule_and_alertmanager_route,70,False,9,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_alerts.py:70
tests/test_retention_alerts.py::test_retention_alerts_cover_failure_delay_backlog_and_missing_decisions,tests/test_retention_alerts.py,test_retention_alerts_cover_failure_delay_backlog_and_missing_decisions,28,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_alerts.py:28
tests/test_retention_alerts.py::test_retention_alerts_have_prometheus_expr_sla_and_evidence,tests/test_retention_alerts.py,test_retention_alerts_have_prometheus_expr_sla_and_evidence,37,False,6,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_alerts.py:37
tests/test_retention_jobs.py::test_destructive_actions_are_blocked_without_legal_review,tests/test_retention_jobs.py,test_destructive_actions_are_blocked_without_legal_review,93,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_jobs.py:93
tests/test_retention_jobs.py::test_each_job_declares_evidence_and_schedule,tests/test_retention_jobs.py,test_each_job_declares_evidence_and_schedule,66,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_jobs.py:66
tests/test_retention_jobs.py::test_module_rules_have_action_legal_hold_and_known_job,tests/test_retention_jobs.py,test_module_rules_have_action_legal_hold_and_known_job,77,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_jobs.py:77
tests/test_retention_jobs.py::test_retention_jobs_cover_all_modules_and_subject_rights,tests/test_retention_jobs.py,test_retention_jobs_cover_all_modules_and_subject_rights,52,False,4,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_jobs.py:52
tests/test_retention_scheduling.py::test_docker_compose_schedules_retention_worker_in_safe_dry_run_mode,tests/test_retention_scheduling.py,test_docker_compose_schedules_retention_worker_in_safe_dry_run_mode,6,False,8,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_scheduling.py:6
tests/test_retention_scheduling.py::test_kubernetes_declares_retention_cronjob_with_secret_dsn,tests/test_retention_scheduling.py,test_kubernetes_declares_retention_cronjob_with_secret_dsn,21,False,6,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_scheduling.py:21
tests/test_retention_worker.py::test_anonymization_worker_redacts_sensitive_fields_and_keeps_business_context,tests/test_retention_worker.py,test_anonymization_worker_redacts_sensitive_fields_and_keeps_business_context,35,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_worker.py:35
tests/test_retention_worker.py::test_anonymize_payload_handles_nested_values,tests/test_retention_worker.py,test_anonymize_payload_handles_nested_values,147,False,1,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_worker.py:147
tests/test_retention_worker.py::test_candidate_accepts_jsonl_style_payload,tests/test_retention_worker.py,test_candidate_accepts_jsonl_style_payload,159,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_worker.py:159
tests/test_retention_worker.py::test_decision_event_payload_exposes_only_operational_evidence,tests/test_retention_worker.py,test_decision_event_payload_exposes_only_operational_evidence,194,False,6,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_worker.py:194
tests/test_retention_worker.py::test_deletion_worker_emits_tombstone_and_receipt_hash,tests/test_retention_worker.py,test_deletion_worker_emits_tombstone_and_receipt_hash,61,False,5,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_worker.py:61
tests/test_retention_worker.py::test_dry_run_keeps_payload_and_marks_decision_without_applying,tests/test_retention_worker.py,test_dry_run_keeps_payload_and_marks_decision_without_applying,78,False,3,0,,,False,,aprovado,1,1,docs/data-audit/artifacts/pytest_unit_results.xml,tests/test_retention_worker.py:78
